OrgSuperior;OrgSubordinado;UnidadeGestora;Portador;Data;Favorecido;Valor
MINISTERIO DA EDUCACAO;UNIVERSIDADE FEDERAL DE PERNAMBUCO;UNIVERSIDADE FEDERAL DE PERNAMBUCO;MARIA CUTRIM;08/05/2017;BOMPRECO SUPERMERCADOS DO NORDESTE LTDA [HIPER BOMPRECO];35.7
MINISTERIO DA EDUCACAO;UNIVERSIDADE FEDERAL DE PERNAMBUCO;UNIVERSIDADE FEDERAL DE PERNAMBUCO;MARIA CUTRIM;25/05/2017;BOMPRECO SUPERMERCADOS DO NORDESTE LTDA [HIPER BOMPRECO];38.34
MINISTERIO DA EDUCACAO;UNIVERSIDADE FEDERAL DE PERNAMBUCO;UNIVERSIDADE FEDERAL DE PERNAMBUCO;MARIA CUTRIM;25/05/2017;BOMPRECO SUPERMERCADOS DO NORDESTE LTDA [HIPER BOMPRECO];50.94
MINISTERIO DA EDUCACAO;UNIVERSIDADE FEDERAL DE PERNAMBUCO;UNIVERSIDADE FEDERAL DE PERNAMBUCO;MARIA CUTRIM;25/05/2017;BOMPRECO SUPERMERCADOS DO NORDESTE LTDA [HIPER BOMPRECO];70.6
MINISTERIO DA EDUCACAO;UNIVERSIDADE FEDERAL DE PERNAMBUCO;UNIVERSIDADE FEDERAL DE PERNAMBUCO;MARIA CUTRIM;26/04/2017;BOMPRECO SUPERMERCADOS DO NORDESTE LTDA [HIPER BOMPRECO];42.18
MINISTERIO DA EDUCACAO;UNIVERSIDADE FEDERAL DE PERNAMBUCO;UNIVERSIDADE FEDERAL DE PERNAMBUCO;MARIA CUTRIM;26/04/2017;BOMPRECO SUPERMERCADOS DO NORDESTE LTDA [HIPER BOMPRECO];73.36
MINISTERIO DA EDUCACAO;UNIVERSIDADE FEDERAL DE PERNAMBUCO;UNIVERSIDADE FEDERAL DE PERNAMBUCO;RODRIGO L D S SILVA;09/05/2017;SUPERMERCADO IMPERIAL LTDA;29.27
MINISTERIO DA EDUCACAO;UNIVERSIDADE FEDERAL DE PERNAMBUCO;UNIVERSIDADE FEDERAL DE PERNAMBUCO;RODRIGO L D S SILVA;09/05/2017;SUPERMERCADO IMPERIAL LTDA;53.8
MINISTERIO DA EDUCACAO;UNIVERSIDADE FEDERAL DE PERNAMBUCO;UNIVERSIDADE FEDERAL DE PERNAMBUCO;RODRIGO L D S SILVA;15/05/2017;SUPERMERCADO IMPERIAL LTDA;22.51
MINISTERIO DA EDUCACAO;UNIVERSIDADE FEDERAL DE PERNAMBUCO;UNIVERSIDADE FEDERAL DE PERNAMBUCO;RODRIGO L D S SILVA;15/05/2017;SUPERMERCADO IMPERIAL LTDA;62.44
MINISTERIO DA EDUCACAO;UNIVERSIDADE FEDERAL DE PERNAMBUCO;UNIVERSIDADE FEDERAL DE PERNAMBUCO;RODRIGO L D S SILVA;22/05/2017;SUPERMERCADO IMPERIAL LTDA;124.61
MINISTERIO DA EDUCACAO;UNIVERSIDADE FEDERAL DE PERNAMBUCO;UNIVERSIDADE FEDERAL DE PERNAMBUCO;RODRIGO L D S SILVA;22/05/2017;SUPERMERCADO IMPERIAL LTDA;53.7
MINISTERIO DA EDUCACAO;UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE;UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE;VANESSA T DE LIMA;03/05/2017;G A GOIS SUPERMERCADOS LTDA. [REDE MAIS SANTA CRUZ];141.18
MINISTERIO DA EDUCACAO;UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE;UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE;VANESSA T DE LIMA;03/05/2017;G A GOIS SUPERMERCADOS LTDA. [REDE MAIS SANTA CRUZ];15.87
MINISTERIO DA EDUCACAO;UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE;UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE;VANESSA T DE LIMA;03/05/2017;G A GOIS SUPERMERCADOS LTDA. [REDE MAIS SANTA CRUZ];55.02
MINISTERIO DA EDUCACAO;UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE;UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE;VANESSA T DE LIMA;03/05/2017;G A GOIS SUPERMERCADOS LTDA. [REDE MAIS SANTA CRUZ];69.96
MINISTERIO DA EDUCACAO;UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE;UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE;VANESSA T DE LIMA;03/05/2017;G A GOIS SUPERMERCADOS LTDA. [REDE MAIS SANTA CRUZ];8.93
MINISTERIO DA EDUCACAO;UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE;UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE;VANESSA T DE LIMA;11/05/2017;G A GOIS SUPERMERCADOS LTDA. [REDE MAIS SANTA CRUZ];42.03
MINISTERIO DA EDUCACAO;UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE;UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE;VANESSA T DE LIMA;15/05/2017;G A GOIS SUPERMERCADOS LTDA. [REDE MAIS SANTA CRUZ];12.09
